Date,Open,High,Low,Close,Volume
1/13/2015,22.966633,23.059547,21.420955,21.501933,35506410
1/14/2015,21.54708,21.743299,20.345488,20.507842,30724583
1/15/2015,20.852389,21.477723,20.572164,21.346419,67618312
1/16/2015,21.83088,22.33409,20.664073,20.99462,11508537
1/19/2015,20.914261,21.744398,20.687107,21.693626,47031001
1/20/2015,22.30317,22.777977,21.878646,22.056712,48563250
1/21/2015,22.538192,22.965217,22.178713,22.795018,29288599
1/22/2015,22.980103,23.513909,22.846769,23.022147,135536987
1/23/2015,22.985949,23.344661,22.333886,22.440173,37825059
1/26/2015,22.185116,23.574221,21.637733,23.43212,30529686
1/27/2015,23.099035,23.646266,23.036853,23.11749,84172854
1/28/2015,23.056,23.856416,22.688831,23.680137,24022423
1/29/2015,24.092063,24.888493,23.89718,24.410666,25149068
1/30/2015,24.772227,25.12336,23.765203,23.92377,38119263
2/2/2015,24.447971,24.546216,24.303816,24.41008,39796246
2/3/2015,24.104691,25.207376,23.869193,24.810372,72095157
2/4/2015,24.66093,25.985928,24.478304,25.51077,35410406
2/5/2015,25.47791,26.801477,25.085529,26.296955,25335043
2/6/2015,25.947574,26.186857,25.586867,25.761249,39003793
2/9/2015,25.304469,26.336674,24.736515,26.02874,39286158
2/10/2015,26.123143,26.181329,24.505832,24.881471,32371979
2/11/2015,25.279197,25.865431,24.354554,24.605933,30360259
2/12/2015,25.032025,26.120903,24.570408,25.990835,26225129
2/13/2015,26.368221,26.737837,25.145206,25.336861,33480096
2/16/2015,25.478663,25.683469,24.649455,25.203455,84258441
2/17/2015,25.04315,25.605461,24.573597,25.099891,8059727
2/18/2015,24.880054,25.074026,23.504084,23.888625,32701772
2/19/2015,23.744953,25.896901,23.159945,25.397815,36148430
2/20/2015,25.589373,25.757361,25.038615,25.454295,11509835
2/23/2015,25.851899,26.257078,25.361106,25.767094,21831880
2/24/2015,26.101141,26.272867,24.193555,24.722979,58559063
2/25/2015,24.935073,25.123331,24.43862,24.797638,22925322
2/26/2015,24.922974,25.194975,24.487233,24.889096,11936628
2/27/2015,24.83187,25.319083,23.419587,23.945271,11413983
3/2/2015,23.204341,23.544431,22.889874,23.281288,98188005
3/3/2015,23.471093,23.895507,22.611068,22.905273,37881671
3/4/2015,22.837033,23.091164,22.504925,23.039274,45842549
3/5/2015,22.637512,23.286502,22.187237,23.22486,66757583
3/6/2015,22.959032,23.327394,22.08421,22.400874,16876935
3/9/2015,22.793306,22.980406,21.958204,22.042829,14440763
3/10/2015,22.139348,22.437862,21.842296,22.030015,18964019
3/11/2015,22.107786,22.592485,21.610831,22.293788,25530039
3/12/2015,21.995518,22.079176,20.217583,20.793024,19017923
3/13/2015,21.148459,21.310836,20.127129,20.200785,48729360
3/16/2015,20.711742,21.306132,20.523597,20.852177,19662196
3/17/2015,20.745205,22.612769,20.220479,22.049671,82559469
3/18/2015,22.280681,22.615226,21.688631,22.217455,21844944
3/19/2015,22.217731,22.329265,21.751209,22.188513,35671817
3/20/2015,22.120625,22.257019,21.829333,22.129978,58655182
3/23/2015,22.125791,22.653341,21.864069,22.422793,61958885
3/24/2015,23.069686,23.379547,21.866548,22.407978,36263632
3/25/2015,22.316705,23.763515,21.955742,23.279424,25461549
3/26/2015,23.416957,24.104796,22.939777,23.587868,75819503
3/27/2015,23.797191,23.972326,23.600182,23.803271,24915128
3/30/2015,23.913181,24.46942,23.150873,23.616252,25485748
3/31/2015,24.124753,24.485903,22.856528,22.945833,15005433
4/1/2015,23.611967,23.851313,22.796461,23.3386,46046256
4/2/2015,23.759596,23.954241,23.573881,23.845275,47488885
4/3/2015,23.366898,24.117703,22.941602,23.577801,13988390
4/6/2015,23.710175,24.848987,23.366774,24.429875,43374834
4/7/2015,24.346487,24.595194,24.057387,24.518467,18279451
4/8/2015,24.780322,25.240902,24.652908,24.876944,21825348
4/9/2015,24.826702,25.204107,24.723731,25.053808,21903405
4/10/2015,25.196135,25.704055,24.078184,24.632665,61304608
4/13/2015,24.718302,26.026061,24.367578,25.706461,54916680
4/14/2015,26.069702,26.459021,25.089301,25.62475,36419036
4/15/2015,25.681497,26.137784,24.800388,25.323606,40693553
4/16/2015,25.476338,26.173944,25.414399,25.676027,48723660
4/17/2015,25.395866,26.901048,25.28181,26.626135,24393099
4/20/2015,26.448789,26.927789,25.996212,26.083196,12789859
4/21/2015,25.848281,26.663196,25.278926,26.468735,88991446
4/22/2015,26.383957,26.836719,26.099488,26.413143,103687742
4/23/2015,26.552994,27.455627,26.140435,27.04705,25655278
4/24/2015,27.426459,28.049012,27.163729,27.476983,26751747
4/27/2015,27.326162,27.42839,26.099439,26.543627,47130269
4/28/2015,26.286018,26.85482,26.10226,26.454703,39450059
4/29/2015,26.708847,27.219149,25.551421,26.059954,37059440
4/30/2015,25.845011,26.953175,25.558432,26.646221,41245437
5/1/2015,26.976149,27.554463,26.446735,26.864062,16141432
5/4/2015,26.907848,28.058888,26.517534,27.67279,35205713
5/5/2015,27.846906,28.328689,27.648199,28.106352,41203576
5/6/2015,27.9058,28.143952,27.738418,27.866026,25126723
5/7/2015,28.184645,28.314071,26.874727,27.430551,25266601
5/8/2015,27.159015,27.838563,26.846412,27.564121,9644417
5/11/2015,27.379913,29.110979,27.069338,28.857969,23922056
5/12/2015,28.251545,29.055515,27.843014,28.848097,71824413
5/13/2015,28.818646,29.124269,28.288816,28.985971,34789786
5/14/2015,29.589796,30.176698,29.269291,29.544461,56461554
5/15/2015,29.324615,29.570021,29.079687,29.472848,40631621
5/18/2015,29.744622,31.071825,29.560465,30.941181,35652077
5/19/2015,30.591051,31.064077,30.160637,30.673686,19577853
5/20/2015,30.663796,30.868403,29.854765,29.946495,22992384
5/21/2015,29.698779,31.050176,29.353703,30.526448,15069260
5/22/2015,30.488938,31.038621,29.464526,29.963369,41566396
5/25/2015,29.401905,30.159082,29.312233,29.887479,130299846
5/26/2015,30.331148,30.407237,29.906771,29.992185,22998920
5/27/2015,30.342013,30.46068,29.403153,29.966229,23967639
5/28/2015,29.967431,30.31635,29.809731,30.164858,15051310
5/29/2015,30.316673,30.664201,29.982709,30.162212,101319619
6/1/2015,29.88656,31.722162,29.829358,31.423816,9746993
6/2/2015,31.406564,31.954312,31.240094,31.674978,30845652
6/3/2015,32.175292,32.365202,31.675131,31.72593,53142817
6/4/2015,31.884164,32.173237,30.910283,31.342678,54610621
6/5/2015,31.226643,31.301726,31.087223,31.141784,42120533
6/8/2015,30.958465,31.275772,29.755679,29.921603,25455643
6/9/2015,30.245855,31.206315,29.725166,30.886586,24307881
6/10/2015,30.444057,31.416858,30.022254,30.908837,42639181
6/11/2015,31.214793,31.498413,30.706671,31.375588,65571465
6/12/2015,31.62578,31.847215,31.209645,31.500168,10760287
6/15/2015,31.661782,32.306246,31.197229,31.828988,38898926
6/16/2015,32.091907,32.321758,30.80328,31.143566,23850320
6/17/2015,31.444082,31.837103,31.207893,31.618972,44777338
6/18/2015,31.958573,32.463434,30.341034,30.82257,27939568
6/19/2015,31.25083,31.76821,30.270873,30.64439,28749817
6/22/2015,30.689103,31.257078,30.427643,30.998508,29510389
6/23/2015,30.827938,31.38031,30.385654,31.242715,26454703
6/24/2015,31.359926,31.727944,30.798338,31.063107,28907308
6/25/2015,31.306955,31.519317,29.975816,30.066102,55966493
6/26/2015,30.152846,30.633423,29.696814,30.481619,46957149
6/29/2015,30.253281,30.658788,29.715059,30.302279,39386052
6/30/2015,30.151842,31.111387,29.9678,30.698021,35373030
7/1/2015,30.465735,31.071153,30.395559,30.800337,16620116
7/2/2015,30.775401,31.14781,29.321676,29.888319,14873952
7/3/2015,29.903921,30.35368,29.50037,30.28943,46499568
7/6/2015,30.046805,30.332615,29.134501,29.60823,20367189
7/7/2015,29.164306,29.442043,28.898225,29.166679,54325638
7/8/2015,29.141477,30.430141,28.645871,29.91453,81335019
7/9/2015,29.941264,30.235164,29.698944,30.014655,22650133
7/10/2015,30.35528,30.742946,29.166701,29.681662,14147146
7/13/2015,30.121912,31.406226,29.781291,31.072681,15149316
7/14/2015,30.773136,30.932386,29.751774,30.341264,32313186
7/15/2015,29.80085,31.487537,29.724819,31.129521,43739376
7/16/2015,31.396134,31.547714,30.961688,31.316273,25977103
7/17/2015,31.386145,31.584625,30.123746,30.328211,27919114
7/20/2015,30.43147,30.723521,30.012412,30.1054,20623653
7/21/2015,29.679871,31.424378,29.283406,31.295021,11475223
7/22/2015,31.338056,32.359928,30.825679,32.027184,27845528
7/23/2015,31.823152,32.001747,30.959407,31.516527,27905629
7/24/2015,31.266379,32.201275,30.828633,31.776099,26547124
7/27/2015,32.076328,32.428598,31.32562,31.822369,28892788
7/28/2015,31.56643,32.330888,31.43246,31.846192,35624985
7/29/2015,31.842919,32.217855,31.164117,31.623413,21362212
7/30/2015,31.501768,31.981204,30.997028,31.650327,30892712
7/31/2015,31.471548,31.861072,30.70448,31.172722,28081907
8/3/2015,30.656833,32.313166,30.276906,31.847987,32447218
8/4/2015,32.094438,32.155422,31.547228,31.708048,75983477
8/5/2015,31.782448,32.347906,31.631736,32.279073,31026024
8/6/2015,32.031788,32.182608,31.720131,32.027948,24549215
8/7/2015,31.91255,32.405489,31.038314,31.610677,24441144
8/10/2015,31.669908,32.123671,31.399037,31.510156,22229325
8/11/2015,30.993595,31.348283,30.871589,31.013208,69095162
8/12/2015,30.894651,31.06039,30.370657,30.861819,15312912
8/13/2015,30.292966,30.763936,29.911894,30.554583,39968493
8/14/2015,30.354978,31.402618,29.788588,30.866645,17472575
8/17/2015,30.755394,30.954142,30.144605,30.429192,19473005
8/18/2015,29.78755,31.423076,29.735452,31.02799,20963446
8/19/2015,30.869135,31.500069,30.419969,30.992289,47909506
8/20/2015,30.967502,31.458776,30.403711,30.762669,29277619
8/21/2015,30.816931,30.957024,30.026866,30.164669,26216266
8/24/2015,30.479664,30.943403,29.20171,29.492744,42405355
8/25/2015,29.543638,30.703966,29.194832,30.636378,34190058
8/26/2015,30.565577,31.332071,30.231535,30.85832,80526676
8/27/2015,30.951726,31.780319,30.6815,31.208453,65992373
8/28/2015,30.975949,31.573629,30.238914,30.756541,22751901
8/31/2015,30.666837,31.304619,30.354384,31.055734,48571968
9/1/2015,31.166556,31.441349,30.604796,30.954866,98352401
9/2/2015,31.580889,32.119705,30.283142,30.704713,124839094
9/3/2015,30.873096,31.058767,29.706793,30.120237,42236463
9/4/2015,29.815695,30.560091,29.315788,30.268418,15939364
9/7/2015,30.031722,31.751459,29.759579,31.324489,10079360
9/8/2015,31.318299,32.352103,30.779656,32.22582,10398269
9/9/2015,32.525305,32.842498,32.432145,32.703842,20528463
9/10/2015,32.729349,33.219481,31.401097,31.994699,30722010
9/11/2015,31.878839,32.063664,30.974545,31.42854,20837477
9/14/2015,31.259737,31.867986,31.129165,31.772196,24451893
9/15/2015,31.613849,32.16177,31.413221,31.949389,38522586
9/16/2015,31.720872,32.17997,31.181292,31.700567,21277574
9/17/2015,31.990376,32.453198,31.30183,31.49404,11903083
9/18/2015,31.679411,32.049755,30.182699,30.236978,26327160
9/21/2015,30.203677,30.910038,29.828601,30.527809,101165161
9/22/2015,30.9747,31.313127,30.113535,30.679671,25026001
9/23/2015,31.425704,31.614009,30.175983,30.331589,25720706
9/24/2015,30.319999,31.685889,29.951714,31.404848,10245259
9/25/2015,31.614883,31.665608,30.342078,30.87669,83975303
9/28/2015,30.502404,30.824419,30.233755,30.296555,38945509
9/29/2015,30.193835,30.692992,29.806217,30.263819,200000000
9/30/2015,30.231884,31.046762,29.706841,30.601832,141785271
10/1/2015,30.204701,31.943936,29.710523,31.482209,74540259
10/2/2015,31.831884,32.382406,31.155254,31.562159,48782477
10/5/2015,31.499289,32.178991,30.940629,32.128695,65051790
10/6/2015,31.567997,33.118054,31.01986,32.771492,34240302
10/7/2015,32.827463,33.851522,32.662053,33.314274,32848969
10/8/2015,33.119681,34.080217,32.548581,33.555508,25528746
10/9/2015,33.416677,34.08486,33.084905,33.635968,14572282
10/12/2015,33.34345,33.846287,33.134591,33.386778,23907783
10/13/2015,32.793312,33.774736,32.503012,33.261276,50991916
10/14/2015,33.49829,33.750166,32.755625,32.947204,68273054
10/15/2015,33.271553,33.522995,32.747418,33.287926,23415282
10/16/2015,33.433927,34.334403,33.110712,33.938985,41453524
10/19/2015,33.686852,33.772573,33.288819,33.625228,35482805
10/20/2015,33.09481,34.334218,32.984277,33.984394,18599025
10/21/2015,34.052345,34.409372,32.626495,33.221773,18794197
10/22/2015,33.54549,33.964167,33.284294,33.789786,17539340
10/23/2015,34.319181,34.727015,32.954681,33.371688,21940907
10/26/2015,33.338044,34.562021,33.032825,34.471308,17499543
10/27/2015,34.156802,35.138429,33.581364,34.93902,30975204
10/28/2015,35.066768,35.450456,34.574714,35.373855,26514358
10/29/2015,35.305547,36.380603,35.202397,36.139455,41225867
10/30/2015,36.593874,36.879516,35.617148,36.012539,27103693
11/2/2015,35.938,36.504171,35.623985,35.922883,14801999
11/3/2015,36.198121,36.581015,34.257636,34.517631,76547831
11/4/2015,34.640627,34.878422,34.131419,34.3192,27650890
11/5/2015,34.168778,34.399671,33.435679,33.956992,24082921
11/6/2015,33.635063,33.796253,32.854481,33.064031,30452982
11/9/2015,33.262927,33.488488,32.876123,33.290337,24052752
11/10/2015,33.73539,34.260161,33.135421,33.262853,51173437
11/11/2015,33.11916,33.475022,31.9841,32.275008,55735316
11/12/2015,32.639783,33.210512,32.420855,32.567284,29407255
11/13/2015,32.946436,33.146996,32.435566,32.537603,20896581
11/16/2015,32.780315,32.856453,31.728498,32.13611,41088841
11/17/2015,32.224185,32.66201,31.984133,32.211304,14775639
11/18/2015,31.760958,32.784602,31.260968,32.213594,18609180
11/19/2015,31.840071,34.236473,31.534089,34.063162,30047218
11/20/2015,33.687298,35.696029,33.21043,35.194489,16265328
11/23/2015,35.80224,35.998116,35.716608,35.900285,81518253
11/24/2015,36.239093,36.66491,35.009367,35.184459,64707903
11/25/2015,34.623646,35.853895,34.373338,35.522782,14769387
11/26/2015,35.464863,36.310257,35.092834,35.908028,12793213
11/27/2015,35.627713,36.998049,35.228739,36.91497,38345092
11/30/2015,37.029891,37.665625,36.439348,37.122302,31477152
12/1/2015,37.266657,37.526094,36.669998,37.417599,61425668
12/2/2015,37.228772,37.541433,36.627901,36.839616,112742729
12/3/2015,37.29866,37.709354,35.955811,36.026058,28870357
12/4/2015,36.422712,36.609823,35.228236,35.557008,33239079
12/7/2015,35.338113,35.860255,34.446368,34.911303,85828307
12/8/2015,34.8081,35.396804,34.73103,34.89787,30793984
12/9/2015,34.822781,35.305463,33.105771,33.241415,76514619
12/10/2015,33.101281,33.155044,32.796202,33.10194,19187348
12/11/2015,32.421106,33.714681,31.990718,33.226421,94934095
12/14/2015,33.460821,33.801275,32.927727,33.274561,25191976
12/15/2015,33.410466,34.141483,33.041923,33.975467,17772014
12/16/2015,34.209915,35.210615,33.983322,34.815165,37041318
12/17/2015,34.725647,36.233626,34.166711,35.796481,22419704
12/18/2015,35.451988,36.358212,34.939757,36.18012,27988276
12/21/2015,36.113604,36.68797,35.475702,35.870747,22399981
12/22/2015,35.967531,36.46297,34.791965,35.154217,31270488
12/23/2015,34.981835,35.116366,33.864531,34.240648,37449576
12/24/2015,34.101275,34.988299,33.817708,34.459078,67153070
12/25/2015,34.481195,34.923308,34.126858,34.558717,60464953
12/28/2015,34.546771,35.092208,34.026453,34.521192,41077297
12/29/2015,34.612211,35.601425,34.429209,35.099413,33371062
12/30/2015,34.951928,35.426838,34.859361,35.027805,81522942
12/31/2015,35.210028,36.704941,34.684158,36.220595,17642742
1/1/2016,36.187608,36.777252,35.232674,35.31743,31887837
1/4/2016,35.081898,35.698252,34.857486,35.324492,31629458
1/5/2016,35.146899,35.384592,33.863909,34.234256,33315995
1/6/2016,33.802409,34.679011,33.411699,34.592831,18840934
1/7/2016,34.599372,34.820362,33.552377,33.702641,36168152
1/8/2016,33.174373,33.917904,32.609223,33.774596,16505186
1/11/2016,33.509928,33.626218,32.853471,33.443616,51402237
1/12/2016,33.640291,33.918327,32.285519,32.878309,22135079
1/13/2016,32.562824,32.768267,31.991213,32.406179,103531504
1/14/2016,32.293605,32.816994,31.850634,32.242392,20926031
1/15/2016,32.574455,33.112981,31.142489,31.604757,15718305
1/18/2016,31.447063,31.971069,30.474132,30.907838,58832976
1/19/2016,31.064668,31.648648,30.783305,31.179774,39612238
1/20/2016,30.927448,31.407886,29.667325,29.903627,23607032
1/21/2016,29.702474,30.237792,29.510965,29.979452,22981387
1/22/2016,29.574047,29.662798,28.732128,28.94506,50344040
1/25/2016,28.996741,29.23855,28.439862,28.928735,49792771
1/26/2016,28.818495,29.181499,28.172206,28.530691,25535017
1/27/2016,28.276939,29.336469,27.713434,28.910807,29478606
1/28/2016,28.903406,30.027183,28.833761,29.762223,23802965
1/29/2016,29.983876,30.359748,29.306516,29.511348,39531788
2/1/2016,29.161898,29.874519,28.935901,29.534513,200000000
2/2/2016,29.629176,30.641818,29.507959,30.262736,10947028
2/3/2016,30.060821,30.451923,29.776369,30.132761,28364808
2/4/2016,30.24915,31.02637,29.769574,30.636139,20011730
2/5/2016,30.644203,31.145287,29.621187,30.064345,112169344
2/8/2016,29.916843,30.724085,29.78075,30.337145,18163934
2/9/2016,30.384978,30.547498,29.855527,30.452972,30111895
2/10/2016,30.609386,30.941411,30.286183,30.521294,18691764
2/11/2016,30.51015,31.85496,29.938476,31.662873,53623146
2/12/2016,31.655917,32.170345,30.422077,30.477653,23215211
2/15/2016,30.14752,31.120091,29.880451,30.549389,30863885
2/16/2016,30.602641,31.025951,30.448099,30.759331,32269363
2/17/2016,30.633577,30.864257,30.159112,30.749215,25181218
2/18/2016,30.89361,31.828883,30.423732,31.375056,40121670
2/19/2016,30.914843,31.282146,30.366314,30.925178,34855073
2/22/2016,30.843344,32.09843,30.76194,31.871148,14775372
2/23/2016,31.911524,32.259719,31.538791,32.078741,11386758
2/24/2016,32.287253,32.438037,30.833539,31.332921,32501142
2/25/2016,31.488245,31.8192,31.361701,31.623425,32663813
2/26/2016,32.1847,32.408933,31.336795,31.875887,25506700
2/29/2016,32.04421,32.218885,30.446501,30.940878,35778189
3/1/2016,30.787884,31.108113,30.39922,30.993422,22998812
3/2/2016,30.833077,32.280529,30.29235,31.700173,34853903
3/3/2016,31.783836,32.071618,31.247643,31.815521,71009505
3/4/2016,32.492385,32.636084,30.452098,30.87626,14903955
3/7/2016,30.582441,31.235343,30.208874,30.891022,26296055
3/8/2016,30.881797,31.081377,29.860111,29.986364,73856788
3/9/2016,30.231242,30.619103,29.261383,29.644989,102411467
3/10/2016,29.528277,31.865039,29.03019,31.698864,42767544
3/11/2016,31.990714,32.528974,31.838229,32.157848,25919611
3/14/2016,31.924763,32.42347,31.454638,32.063256,32317560
3/15/2016,32.351135,32.969093,32.174838,32.44847,47526681
3/16/2016,32.506333,33.358973,32.138946,33.083916,53396576
3/17/2016,33.31289,34.120907,33.249889,33.858116,54595879
3/18/2016,34.052364,34.747722,33.819131,34.490619,15160320
3/21/2016,34.841546,35.681271,34.609708,35.121439,26433702
3/22/2016,35.474729,35.829981,35.378435,35.627335,8321866
3/23/2016,35.890887,36.91212,35.429956,36.533521,111827634
3/24/2016,36.331635,36.842836,35.816144,36.131829,26005835
3/25/2016,35.697982,36.608808,35.314988,36.165892,46547921
3/28/2016,36.318764,36.831823,35.259208,35.752831,8707246
3/29/2016,35.580787,36.081466,34.0329,34.626666,26086688
3/30/2016,34.652042,35.252705,34.250597,34.751533,21846991
3/31/2016,34.627048,35.16258,34.088702,34.601986,96894742
4/1/2016,34.418879,34.939215,33.569805,33.657858,24117050
4/4/2016,33.461517,34.359132,33.064742,33.916378,75045503
4/5/2016,33.787412,34.188488,33.471962,34.023153,46018820
4/6/2016,34.52206,34.799857,33.899,34.135903,80609967
4/7/2016,34.469203,34.627928,33.376917,33.613164,23030758
4/8/2016,33.549245,33.90013,32.745742,32.88168,12113888
4/11/2016,33.508161,33.818021,33.071698,33.489988,32778098
4/12/2016,33.068488,33.572235,32.734946,33.399865,63157154
4/13/2016,33.566643,34.28017,33.423594,33.687557,36281269
4/14/2016,33.495078,34.002752,33.261456,33.931083,10195833
4/15/2016,33.411421,34.083656,32.85416,33.651203,27543220
4/18/2016,33.771583,34.119567,32.865261,33.242958,22521522
4/19/2016,33.291955,33.419108,32.939184,33.222622,37760938
4/20/2016,32.688597,34.365489,32.306846,34.088655,28293471
4/21/2016,33.747671,34.310498,32.817578,33.168114,71039105
4/22/2016,33.23821,33.905308,32.759415,33.359672,40139389
4/25/2016,33.101137,33.469293,32.656751,32.714896,61527058
4/26/2016,32.627711,32.992547,32.093701,32.52683,32120071
4/27/2016,32.56797,33.587895,32.316462,33.368607,19289864
4/28/2016,33.382402,33.826956,32.91499,33.527664,26295110
4/29/2016,33.48644,34.350481,32.926436,34.263039,21234986
5/2/2016,34.261868,35.033638,34.203185,34.690514,44727734
5/3/2016,34.693073,35.617531,34.200254,35.098155,12502185
5/4/2016,35.33535,35.91182,35.206745,35.303261,39602008
5/5/2016,34.957064,35.997954,34.463603,35.857495,27021511
5/6/2016,35.831146,36.903443,35.692604,36.328326,52696319
5/9/2016,36.494942,37.821943,36.040437,37.378045,19144965
5/10/2016,37.501316,37.763433,36.621515,37.219022,21818811
5/11/2016,37.791241,38.348454,36.170276,36.328315,17682011
5/12/2016,35.888303,37.406783,35.513371,36.929551,18094006
5/13/2016,36.740811,37.30201,36.035133,36.585757,12256246
5/16/2016,36.345497,36.788097,36.274212,36.49267,52777286
5/17/2016,36.005384,36.28891,35.646775,35.828844,22504015
5/18/2016,35.783862,36.843956,35.733327,36.775573,17582878
5/19/2016,36.881313,38.122616,36.395649,37.802575,38077629
5/20/2016,37.76737,38.323364,37.458881,37.757663,40281315
5/23/2016,37.763896,37.94911,37.384692,37.816956,20902296
5/24/2016,37.503962,37.941218,37.296179,37.516038,30163063
5/25/2016,37.464374,38.912121,37.379569,38.846549,19470313
5/26/2016,39.370822,39.904657,37.57047,38.074267,12457878
5/27/2016,37.994822,38.893611,37.938912,38.429501,64062550
5/30/2016,38.673352,38.84249,38.194033,38.355923,36662215
5/31/2016,38.192682,38.82264,37.917241,38.252183,37955904
6/1/2016,38.533684,38.708469,38.062969,38.569829,51538705
6/2/2016,39.270499,39.470682,37.671556,37.762582,11455448
6/3/2016,37.768773,39.477133,37.60995,38.877946,20826376
6/6/2016,38.529366,39.741854,38.38235,39.213843,13921451
6/7/2016,39.620155,40.001189,39.048053,39.535354,18603269
6/8/2016,39.645069,40.323312,39.21354,40.005118,20163435
6/9/2016,39.657805,40.068514,39.321051,39.9021,45629213
6/10/2016,39.925407,40.899134,39.779765,40.733333,17885393
6/13/2016,40.442985,41.985082,40.01765,41.608535,25447296
6/14/2016,42.2946,42.794181,41.034213,41.200165,12953715
6/15/2016,41.01881,41.72221,40.616692,41.48276,78243700
6/16/2016,41.321659,41.983423,40.813924,41.812692,22877596
6/17/2016,42.011067,42.520928,40.913699,41.343093,38465933
6/20/2016,41.299884,41.466521,41.101152,41.231848,23691665
6/21/2016,41.482061,42.96124,40.984263,42.470233,53424771
6/22/2016,41.827006,43.434672,41.483276,43.005939,33958132
6/23/2016,43.080878,43.278398,42.77654,42.967838,61737532
6/24/2016,42.893105,44.108186,42.774293,43.54877,42916297
6/27/2016,43.441814,44.436281,43.317463,44.180779,31847432
6/28/2016,44.238137,45.256587,44.131106,44.806298,13001434
6/29/2016,44.854909,45.186031,43.473206,44.029873,31920138
6/30/2016,44.827012,45.308196,44.368608,44.427,64592401
7/1/2016,44.464188,44.539004,44.035188,44.094842,22301673
7/4/2016,44.268006,44.477264,44.042128,44.148321,42801409
7/5/2016,43.63794,45.237355,43.20927,44.649752,28523725
7/6/2016,44.827966,45.393648,44.191963,44.2712,52828360
7/7/2016,44.013231,44.072598,43.464809,43.958673,23440975
7/8/2016,43.681613,44.492997,43.139495,44.328124,44562254
7/11/2016,44.284146,44.562531,43.209223,43.766253,24395266
7/12/2016,44.441617,44.526432,43.747056,44.241231,17947749
7/13/2016,43.962896,45.39536,43.630106,45.141415,32507277
7/14/2016,44.326593,46.366156,43.940996,45.829442,26270186
7/15/2016,45.77751,47.130526,45.21464,46.82306,37132422
7/18/2016,46.732747,47.044825,46.100609,46.631184,37081835
7/19/2016,46.845788,47.161133,46.470408,47.023028,35187609
7/20/2016,46.546886,48.095834,46.183474,47.722932,15981004
7/21/2016,47.565469,47.88781,46.726919,46.928276,68770720
7/22/2016,47.637905,48.021234,46.142121,46.424579,44543079
7/25/2016,46.518505,46.830071,46.096257,46.589052,29698812
7/26/2016,46.785005,47.349258,46.245163,46.55354,86004247
7/27/2016,45.929683,46.411264,45.337978,45.740551,35383771
7/28/2016,46.449836,46.516538,45.056745,45.525186,60163380
7/29/2016,46.00292,46.377309,44.826306,45.270063,22388931
8/1/2016,45.32949,46.038082,44.907854,45.801909,34477767
8/2/2016,45.385409,46.619164,45.151604,46.472382,106275733
8/3/2016,46.515802,46.807214,45.627105,46.018686,34980777
8/4/2016,46.157758,46.471809,45.306047,45.734085,20598480
8/5/2016,45.795254,45.969271,44.261936,44.510352,27290665
8/8/2016,44.449087,45.363268,44.294931,45.242721,24156578
8/9/2016,44.91378,45.365808,44.465197,44.961697,136240499
8/10/2016,45.303741,45.396997,44.486502,44.641458,43984579
8/11/2016,44.639502,44.758002,44.095339,44.172719,16704344
8/12/2016,44.295228,46.449258,43.865159,45.912618,16030744
8/15/2016,45.816734,46.995864,45.488394,46.755182,24007630
8/16/2016,46.836644,47.419352,46.080115,46.522565,36724612
8/17/2016,46.080371,47.807689,45.783632,47.281684,22707866
8/18/2016,47.22801,47.92415,46.750639,47.519886,28523042
8/19/2016,47.708067,48.153635,47.290991,47.752121,152649619
8/22/2016,47.720325,47.884694,47.340177,47.662608,24154072
8/23/2016,47.930871,48.228747,47.475285,47.911799,18613775
8/24/2016,48.178414,48.29695,46.256218,46.630757,13302121
8/25/2016,46.690898,46.869469,45.876591,46.423069,14234716
8/26/2016,46.296917,46.523806,45.423798,45.871705,80069850
8/29/2016,45.993912,46.417102,44.464566,45.012768,25858516
8/30/2016,44.807699,44.981557,44.452757,44.535514,29258354
8/31/2016,44.505773,44.73046,44.301277,44.532605,38592159
9/1/2016,44.720221,45.802022,44.136901,45.562333,32610890
9/2/2016,45.734017,46.450666,45.275467,45.867443,47405022
9/5/2016,46.062292,46.579219,45.81356,46.208426,27101715
9/6/2016,45.862081,46.74376,45.591201,46.210964,25201074
9/7/2016,46.430485,46.884851,46.091552,46.813436,53325557
9/8/2016,46.506788,46.77269,45.133773,45.705752,23710874
9/9/2016,46.230806,46.317107,45.12123,45.495256,20829823
9/12/2016,45.587599,46.719951,45.273809,46.409247,24722334
9/13/2016,46.926371,47.140427,45.868296,46.324389,66921463
9/14/2016,46.498738,46.671246,45.734616,46.227133,18976803
9/15/2016,45.829887,46.381833,45.438182,45.50313,24800132
9/16/2016,45.892858,46.380639,45.524943,45.641514,17216931
9/19/2016,46.097663,47.491177,45.943687,46.973117,104696513
9/20/2016,46.803505,47.884046,46.603635,47.695572,19595516
9/21/2016,47.476289,49.274132,47.133545,48.846776,70627904
9/22/2016,48.937022,49.074953,48.303759,48.413175,46630588
9/23/2016,48.252577,48.381131,47.895581,48.035636,26280247
9/26/2016,48.273428,48.704985,47.456986,47.980417,60929273
9/27/2016,47.896325,49.537493,47.530175,49.10721,25676440
9/28/2016,49.317736,49.743901,47.761078,48.272432,70823334
9/29/2016,48.955091,49.505555,47.549936,47.847246,41272053
9/30/2016,47.486016,47.733211,47.276457,47.660745,49118178
10/3/2016,47.830131,48.400513,46.96805,47.321692,9467913
10/4/2016,46.901408,47.463342,46.041146,46.558323,21534287
